0.424000	0.002518	0.017669	0.082100	1.063282	1.065800
0.425000	0.002536	0.017751	0.082282	1.063464	1.066000
0.426000	0.002554	0.017833	0.082464	1.063646	1.066200
0.427000	0.002572	0.017916	0.082646	1.063828	1.066400
0.428000	0.002590	0.017999	0.082828	1.064010	1.066600
0.429000	0.002608	0.018082	0.083010	1.064192	1.066800
0.430000	0.002626	0.018165	0.083192	1.064374	1.067000
0.431000	0.002644	0.018249	0.083374	1.064556	1.067200
0.432000	0.002662	0.018332	0.083556	1.064738	1.067400
0.433000	0.002681	0.018416	0.083738	1.064919	1.067600
0.434000	0.002699	0.018500	0.083919	1.065101	1.067800
0.435000	0.002718	0.018584	0.084101	1.065282	1.068000
0.436000	0.002737	0.018668	0.084282	1.065463	1.068200
0.437000	0.002755	0.018753	0.084463	1.065645	1.068400
0.438000	0.002774	0.018837	0.084645	1.065826	1.068600
0.439000	0.002793	0.018922	0.084826	1.066007	1.068800
0.440000	0.002812	0.019007	0.085007	1.066188	1.069000
0.441000	0.002831	0.019092	0.085188	1.066369	1.069200
0.442000	0.002850	0.019178	0.085369	1.066550	1.069400
0.443000	0.002870	0.019263	0.085550	1.066730	1.069600
0.444000	0.002889	0.019349	0.085730	1.066911	1.069800
0.445000	0.002908	0.019435	0.085911	1.067092	1.070000
0.446000	0.002928	0.019521	0.086092	1.067272	1.070200
0.447000	0.002948	0.019607	0.086272	1.067452	1.070400
0.448000	0.002967	0.019694	0.086452	1.067633	1.070600
0.449000	0.002987	0.019780	0.086633	1.067813	1.070800
0.450000	0.003007	0.019867	0.086813	1.067993	1.071000
0.451000	0.003027	0.019954	0.086993	1.068173	1.071200
0.452000	0.003047	0.020041	0.087173	1.068353	1.071400
0.453000	0.003067	0.020129	0.087353	1.068533	1.071600
0.454000	0.003087	0.020216	0.087533	1.068713	1.071800
0.455000	0.003108	0.020304	0.087713	1.068892	1.072000
0.456000	0.003128	0.020392	0.087892	1.069072	1.072200
0.457000	0.003148	0.020480	0.088072	1.069252	1.072400
0.458000	0.003169	0.020568	0.088252	1.069431	1.072600
0.459000	0.003190	0.020656	0.088431	1.069610	1.072800
0.460000	0.003210	0.020745	0.088610	1.069790	1.073000
0.461000	0.003231	0.020834	0.088790	1.069969	1.073200
0.462000	0.003252	0.020923	0.088969	1.070148	1.073400
0.463000	0.003273	0.021012	0.089148	1.070327	1.073600
0.464000	0.003294	0.021101	0.089327	1.070506	1.073800
0.465000	0.003315	0.021191	0.089506	1.070685	1.074000
